municipio,vereda,coordenada_x,coordenada_y,latitud,longitud,altura,cuenca_hidrogr_fica,fen_meno_natural,n_mero_informe,fecha_reporte,enlace_a_reporte,tipo_fenomeno_normalizado,categoria_fenomeno,altura_msnm,coordenadas_validas,fecha_reporte_dt,año,mes,dia,dias_desde_evento,url_reporte,tiene_reporte,nivel_riesgo,id_fenomeno
EL PEÑOL,Guambanga,4508570,1722443,1.483468,-77.415197,1378,Río Guáitara,Vivienda afectada Nathaly David,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",VIVIENDA AFECTADA NATHALY DAVID,OTRO,1378,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,52
EL PEÑOL,Guambanga,4508503,1722431,1.483358,-77.415797,1372,Río Guáitara,Hundimiento del terreno,754,2024-09-25T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",HUNDIMIENTO DEL TERRENO,OTRO,1372,True,2024-09-25,2024,9,25,427,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-754_24-EL-PENOL.pdf', 'description': 'Informe'}",True,BAJO,53
SANDONA,Roma Chavez,4500835,1699878,1.279724,-77.484167,1680,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1680,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,54
SANDONÁ,Roma Chavez,4500804,1699909,1.280003,-77.484445,1690,Río Guáitara,Deslizamiento traslacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,1690,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,55
SANDONÁ,Roma Chavez,4499750,1699726,1.278335,-77.493891,1450,Río Guáitara,Deslizamiento traslacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,1450,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,56
SANDONÁ,Roma Chavez,4499365,1700098,1.281685,-77.497348,1430,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1430,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,57
SANDONÁ,Roma Chavez,4499579,1699372,1.275138,-77.495418,1210,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1210,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,58
SANDONÁ,Roma Chavez,4498735,1698842,1.270343,-77.502976,1170,Río Guáitara,Deslizamiento rotacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1170,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,59
SANDONÁ,Roma Chavez,4498195,1699293,1.274403,-77.507824,1020,Río Guáitara,Deslizamiento traslacional,833,2024-09-09T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,1020,True,2024-09-09,2024,9,9,443,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_833_2024-SANDONA.pdf', 'description': 'Informe'}",True,ALTO,60
COLÓN,David Alto,4549010,1739489,1.63806,-77.052801,2204,Río Mayo,"Deslizamiento, pérdida de banca",440,2024-07-10T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}","DESLIZAMIENTO, PÉRDIDA DE BANCA",DESLIZAMIENTO,2204,True,2024-07-10,2024,7,10,504,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}",True,ALTO,61
COLÓN,David Alto,4549956,1738618,1.630214,-77.044298,2258,Río Mayo,"Deslizamiento, pérdida de banca",440,2024-07-10T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}","DESLIZAMIENTO, PÉRDIDA DE BANCA",DESLIZAMIENTO,2258,True,2024-07-10,2024,7,10,504,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}",True,ALTO,62
COLÓN,Villanueva,4549016,1742594,1.666093,-77.052804,1512,Río Mayo,Puente inestable,440,2024-07-10T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}",PUENTE INESTABLE,OTRO,1512,True,2024-07-10,2024,7,10,504,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-440_2024-COLON-GENOVA.pdf', 'description': 'Informe'}",True,BAJO,63
BELÉN,Sebastiancillo,4554084,1736309,1.609442,-77.007223,2460,Río Mayo,Pérdida de banca,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,2460,True,2024-07-05,2024,7,5,509,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",True,BAJO,64
BELÉN,Sebastiancillo,4554053,1736432,1.610552,-77.007503,2470,Río Mayo,Deslizamiento rotacional,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2470,True,2024-07-05,2024,7,5,509,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",True,ALTO,65
BELÉN,Municipio de Belén,4552626,1734743,1.595277,-77.020276,2470,Río Mayo,Avenida torrencial,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2470,True,2024-07-05,2024,7,5,509,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",True,ALTO,66
BELÉN,Campo de María Alto,4552375,1733051,1.579997,-77.022498,2640,Río Mayo,Pérdida de banca,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,2640,True,2024-07-05,2024,7,5,509,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",True,BAJO,67
BELÉN,Campo de María Alto,4552344,1733021,1.579725,-77.022775,2640,Río Mayo,Pérdida de banca,441,2024-07-05T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,2640,True,2024-07-05,2024,7,5,509,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_0441_2024_BELEN_-1.pdf', 'description': 'Informe'}",True,BAJO,68
SAN BERNARDO,Arboletes- San Francisco,4549046,1724904,1.506386,-77.052224,1860,Río Juanambú,Avenida torrencial,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1860,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,69
SAN BERNARDO,San Francisco,4549263,1725212,1.509171,-77.050282,1900,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}","DESLIZAMIENTO, AVENIDA TORRENCIAL",DESLIZAMIENTO,1900,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,70
SAN BERNARDO,San Francisco,4549295,1725242,1.509442,-77.049996,1900,Río Juanambú,Avenida torrencial,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1900,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,71
SAN BERNARDO,San Francisco,4549233,1725427,1.511111,-77.050555,1940,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}","DESLIZAMIENTO, AVENIDA TORRENCIAL",DESLIZAMIENTO,1940,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,72
SAN BERNARDO,San Francisco,4549481,1725580,1.512497,-77.048333,1950,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}","DESLIZAMIENTO, AVENIDA TORRENCIAL",DESLIZAMIENTO,1950,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,73
SAN BERNARDO,San Francisco,4549513,1725980,1.516109,-77.048052,1960,Río Juanambú,Caída de roca,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",CAÍDA DE ROCA,OTRO,1960,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,BAJO,74
SAN BERNARDO,San Francisco,4549636,1725949,1.515831,-77.046948,1970,Río Juanambú,Deslizamiento,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1970,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,75
SAN BERNARDO,San Francisco,4549854,1726226,1.518335,-77.044997,1970,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}","DESLIZAMIENTO, AVENIDA TORRENCIAL",DESLIZAMIENTO,1970,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,76
SAN BERNARDO,San Francisco,4550040,1726441,1.520279,-77.043333,2000,Río Juanambú,Deslizamiento,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,2000,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,77
SAN BERNARDO,San Francisco,4551189,1728285,1.536947,-77.033056,2120,Río Juanambú,"Deslizamiento, avenida torrencial",288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}","DESLIZAMIENTO, AVENIDA TORRENCIAL",DESLIZAMIENTO,2120,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,78
SAN BERNARDO,San Francisco,4550255,1725702,1.513611,-77.041391,2060,Río Juanambú,Avenida torrencial,288,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2060,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-288_2024-SAN-BERNARDO.pdf', 'description': 'Informe'}",True,ALTO,79
SAN JOSÉ DE ALBÁN,Campo Bello,4547990,1723183,1.490831,-77.061668,1900,Río Juanambú,Deslizamiento,258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1900,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,ALTO,80
SAN JOSÉ DE ALBÁN,Campo Bello,4547308,1722538,1.484997,-77.067775,1920,Río Juanambú,Grietas,258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",GRIETAS,OTRO,1920,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,BAJO,81
SAN JOSÉ DE ALBÁN,Carmelo,4546967,1722570,1.48528,-77.070835,1910,Río Juanambú,"Deslizamiento, pérdida de banca",258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}","DESLIZAMIENTO, PÉRDIDA DE BANCA",DESLIZAMIENTO,1910,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,ALTO,82
SAN JOSÉ DE ALBÁN,Fátima,4546070,1722848,1.487775,-77.078886,1740,Río Juanambú,Deslizamiento rotacional,258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,1740,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,ALTO,83
SAN JOSÉ DE ALBÁN,Buena Vista,4544704,1720882,1.470004,-77.091107,1550,Río Juanambú,"Falla en la vía, grietas",258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}","FALLA EN LA VÍA, GRIETAS",OTRO,1550,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,BAJO,84
SAN JOSÉ DE ALBÁN,Buena Vista,4544486,1720667,1.468059,-77.093059,1520,Río Juanambú,Pérdida de banca,258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,1520,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,BAJO,85
SAN JOSÉ DE ALBÁN,Buena Vista,4543990,1720083,1.462779,-77.097499,1510,Río Juanambú,Socavación lateral,258,2024-06-14T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",SOCAVACIÓN LATERAL,OTRO,1510,True,2024-06-14,2024,6,14,530,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-_258_2024-SAN-JOSE-DE-ALBAN_1.pdf', 'description': 'Informe'}",True,BAJO,86
FUNES,La Vega,4506858,1670027,1.010452,-77.429755,2100,Río Guáitara,Avenida torrencial,201,2024-06-04T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2100,True,2024-06-04,2024,6,4,540,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",True,ALTO,87
FUNES,La Vega,4506211,1670378,1.013612,-77.435559,2020,Río Guáitara,Deslizamiento rotacional,201,2024-06-04T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2020,True,2024-06-04,2024,6,4,540,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",True,ALTO,88
FUNES,Santa Maria,4503175,1670505,1.01472,-77.462777,2030,Río Guáitara,Deslizamiento rotacional,201,2024-06-04T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",DESLIZAMIENTO ROTACIONAL,DESLIZAMIENTO,2030,True,2024-06-04,2024,6,4,540,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",True,ALTO,89
FUNES,La Vega,4504815,1668564,0.997226,-77.448052,2300,Río Guáitara,Grietas,201,2024-06-04T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",GRIETAS,OTRO,2300,True,2024-06-04,2024,6,4,540,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",True,BAJO,90
FUNES,La Vega,4504877,1668902,1.000277,-77.4475,2190,Río Guáitara,Deslizamiento traslacional,201,2024-06-04T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",DESLIZAMIENTO TRASLACIONAL,DESLIZAMIENTO,2190,True,2024-06-04,2024,6,4,540,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-201_2024-FUNES.pdf', 'description': 'Informe'}",True,ALTO,91
ILES,La Esperanza,4502431,1666521,0.978762,-77.469398,2052,Río Guáitara,Avenida torrencial,218,2024-05-31T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IT-218_2024-ILES.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2052,True,2024-05-31,2024,5,31,544,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IT-218_2024-ILES.pdf', 'description': 'Informe'}",True,ALTO,92
BUESACO,Santa María,4538368,1712019,1.389892,-77.147796,1685,Río Juanambú,"Avenida torrencial, obstrucción de alcantarilla",234,2024-05-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-234_2024-BUESACO.pdf', 'description': 'Informe'}","AVENIDA TORRENCIAL, OBSTRUCCIÓN DE ALCANTARILLA",AVENIDA_TORRENCIAL,1685,True,2024-05-23,2024,5,23,552,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-234_2024-BUESACO.pdf', 'description': 'Informe'}",True,ALTO,93
BUESACO,Santa María,4538670,1712769,1.396667,-77.1451,1724,Río Juanambú,"Avenida torrencial, pérdida parcial de banca",234,2024-05-23T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-234_2024-BUESACO.pdf', 'description': 'Informe'}","AVENIDA TORRENCIAL, PÉRDIDA PARCIAL DE BANCA",AVENIDA_TORRENCIAL,1724,True,2024-05-23,2024,5,23,552,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IS-234_2024-BUESACO.pdf', 'description': 'Informe'}",True,ALTO,94
PASTO,Membrillo-Guaico,4524719,1688514,1.177521,-77.269859,2830,Río Juanambú,Posible avenida torrencial,108,2024-04-22T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IT-Membrillo-Guaico-1.pdf', 'description': 'Informe'}",POSIBLE AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,2830,True,2024-04-22,2024,4,22,583,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IT-Membrillo-Guaico-1.pdf', 'description': 'Informe'}",True,ALTO,95
RICAURTE,Cuaiquer Viejo,4439108,1693985,1.225559,-78.037219,1050,Río Güiza,Deslizamiento,107,2024-04-19T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1050,True,2024-04-19,2024,4,19,586,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",True,ALTO,96
RICAURTE,"Ospina Perez, Chambu, cartagena",4439480,1694230,1.227774,-78.033891,1050,Río Güiza,Deslizamiento,107,2024-04-19T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1050,True,2024-04-19,2024,4,19,586,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",True,ALTO,97
RICAURTE,San Isidro,4442641,1693269,1.219163,-78.00556,1120,Río Güiza,Deslizamiento,107,2024-04-19T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1120,True,2024-04-19,2024,4,19,586,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",True,ALTO,98
RICAURTE,El Rollo,4443323,1692837,1.21528,-77.999443,1140,Río Güiza,Pérdida de banca,107,2024-04-19T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",PÉRDIDA DE BANCA,OTRO,1140,True,2024-04-19,2024,4,19,586,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/INFORME_SEGUIMIENTO_RICAURTE.pdf', 'description': 'Informe'}",True,BAJO,99
ANCUYA,Campamento,4499274,1692861,1.216386,-77.498053,1220,Río Guáitara,Avenida torrencial,99,2024-04-04T00:00:00.000,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IT-099_24-ANCUYA-1.pdf', 'description': 'Informe'}",AVENIDA TORRENCIAL,AVENIDA_TORRENCIAL,1220,True,2024-04-04,2024,4,4,601,"{'url': 'http://corponarino.gov.co/wp-content/uploads/2025/02/IT-099_24-ANCUYA-1.pdf', 'description': 'Informe'}",True,ALTO,100
SAMANIEGO,Vía Balalaica- Samaniego,4488047,1705504,1.330274,-77.598893,1480,Río Guáitara,Deslizamiento,3508,2023-12-18T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_SEGUIMIENTO_SAMANIEGO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1480,True,2023-12-18,2023,12,18,709,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_SEGUIMIENTO_SAMANIEGO-2023.pdf', 'description': 'Informe'}",True,ALTO,101
SAMANIEGO,Vía Balalaica- Samaniego,4489324,1708673,1.358885,-77.587499,1520,Río Guáitara,Deslizamiento,3508,2023-12-18T00:00:00.000,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_SEGUIMIENTO_SAMANIEGO-2023.pdf', 'description': 'Informe'}",DESLIZAMIENTO,DESLIZAMIENTO,1520,True,2023-12-18,2023,12,18,709,"{'url': 'https://corponarino.gov.co/wp-content/uploads/2024/05/INFORME_SEGUIMIENTO_SAMANIEGO-2023.pdf', 'description': 'Informe'}",True,ALTO,102
